1789456915,72,1155.19
1789456920,72,1155.19
1789456925,73,1155.19
1789456930,71,1155.19
1789456935,72,1155.19
1789456940,71,1155.19
1789456945,72,1155.19
1789456950,71,1155.19
1789456955,73,1155.19
1789456960,73,1155.19
1789456965,71,1155.19
1789456970,72,1155.19
1789456975,73,1155.19
1789456980,73,1155.19
1789456985,73,1155.19
1789456991,72,1155.19
1789456996,73,1155.19
1789457001,73,1155.19
1789457006,72,1155.19
1789457011,72,1155.19
1789457016,73,1155.19
1789457021,73,1155.19
1789457026,71,1155.19
1789457031,73,1155.19
1789457036,73,1155.19
1789457041,72,1155.19
1789457046,70,1155.19
1789457051,73,1155.19
1789457056,73,1155.19
1789457061,73,1155.19
1789457066,71,1155.19
1789457071,71,1155.19
1789457076,73,1155.19
1789457081,73,1155.19
1789457086,72,1155.19
1789457091,71,1155.19
1789457096,73,1155.19
1789457101,73,1155.19
1789457106,73,1155.19
1789457111,73,1155.19
1789457116,73,1155.19
1789457121,73,1155.19
1789457126,73,1155.19
1789457131,73,1155.19
1789457136,73,1155.19
1789457141,73,1155.19
1789457146,73,1155.19
1789457151,73,1155.19
1789457156,73,1155.19
1789457161,73,1155.19
1789457166,72,1155.19
1789457171,73,1155.19
1789457176,73,1155.19
1789457181,73,1155.19
1789457186,73,1155.19
1789457191,73,1155.19
1789457196,73,1155.19
1789457201,73,1155.19
1789457206,73,1155.19
1789457211,73,1155.19
1789457216,73,1155.19
1789457221,73,1155.19
1789457226,73,1155.19
1789457231,73,1155.19
1789457236,73,1155.19
1789457241,73,1155.19
1789457246,73,1155.19
1789457251,73,1155.19
1789457256,73,1155.19
1789457262,73,1155.19
1789457267,73,1155.19
1789457272,75,1155.19
1789457277,75,1155.19
1789457282,76,1155.19
1789457287,76,1155.19
1789457292,76,1155.19
1789457297,76,1155.19
1789457302,76,1155.19
1789457307,76,1155.19
1789457312,76,1155.19
1789457317,75,1155.19
1789457322,75,1155.19
1789457327,75,1155.19
1789457332,75,1155.19
1789457337,75,1155.19
1789457342,73,1155.19
1789457347,73,1155.19
1789457352,71,1155.19
1789457357,70,1155.19
1789457362,68,1155.19
1789457367,68,1155.19
1789457372,68,1155.19
1789457377,68,1155.19
1789457382,68,1155.19
1789457387,68,1155.19
1789457392,69,1155.19
1789457397,69,1155.19
1789457402,69,1155.19
1789457407,69,1155.19
1789457412,70,1155.19
1789457417,69,1155.19
1789457422,69,1155.19
1789457427,69,1155.19
1789457432,72,1155.19
1789457437,72,1155.19
1789457442,72,1155.19
1789457447,72,1155.19
1789457452,71,1155.19
1789457457,71,1155.19
1789457462,71,1155.19
1789457467,71,1155.19
1789457472,72,1155.19
1789457477,72,1155.19
1789457482,72,1155.19
1789457487,72,1155.19
1789457492,72,1155.19
1789457497,72,1155.19
1789457502,71,1155.19
1789457507,64,1155.19
1789457512,65,1155.19
1789457517,63,1155.19
1789457522,64,1155.19
1789457527,63,1155.19
1789457532,58,1155.19
1789457538,59,1155.19
1789457543,59,1155.19
1789457548,58,1155.19
1789457553,59,1155.19
1789457558,59,1155.19
1789457563,66,1155.19
1789457568,61,1155.19
1789457573,62,1155.19
1789457578,62,1155.19
1789457583,61,1155.19
1789457588,61,1155.19
1789457593,60,1155.19
1789457598,61,1155.19
1789457603,62,1155.19
1789457608,62,1155.19
1789457613,63,1155.19
1789457618,63,1155.19
1789457623,62,1155.19
1789457628,63,1155.19
1789457633,64,1155.19
1789457638,63,1155.19
1789457643,63,1155.19
1789457648,62,1155.19
1789457653,62,1155.19
1789457658,62,1155.19
1789457663,64,1155.19
1789457668,67,1155.19
1789457673,66,1155.19
1789457678,66,1155.19
1789457683,67,1155.19
1789457688,67,1155.19
1789457693,63,1155.19
1789457698,62,1155.19
1789457703,61,1155.19
1789457708,61,1155.19
1789457713,61,1155.19
1789457718,60,1155.19
1789457723,64,1155.19
1789457728,62,1155.19
1789457733,63,1155.19
1789457738,63,1155.19
1789457743,63,1155.19
1789457748,59,1155.19
1789457753,58,1155.19
1789457758,59,1155.19
1789457763,59,1155.19
1789457768,59,1155.19
1789457773,65,1155.19
1789457778,65,1155.19
1789457783,65,1155.19
1789457788,64,1155.19
1789457793,59,1155.19
1789457798,59,1155.19
1789457803,58,1155.19
1789457809,57,1155.19
1789457814,55,1155.19
1789457819,55,1155.19
1789457824,58,1155.19
1789457829,64,1155.19
1789457834,64,1155.19
1789457839,64,1155.19
1789457844,64,1155.19
1789457849,65,1155.19
1789457854,68,1155.19
1789457859,62,1155.19
1789457864,62,1155.19
1789457869,62,1155.19
1789457874,63,1155.19
1789457879,63,1155.19
1789457884,61,1155.19
1789457889,58,1155.19
1789457894,65,1155.19
1789457899,65,1155.19
1789457904,65,1155.19
1789457909,65,1155.19
1789457914,64,1155.19
1789457919,64,1155.19
1789457924,60,1155.19
1789457929,59,1155.19
1789457934,60,1155.19
1789457939,60,1155.19
1789457944,60,1155.19
1789457949,65,1155.19
1789457954,65,1155.19
1789457959,65,1155.19
1789457964,65,1155.19
1789457969,65,1155.19
1789457974,65,1155.19
1789457979,65,1155.19
1789457984,61,1155.19
1789457989,61,1155.19
1789457994,62,1155.19
1789457999,62,1155.19
1789458004,63,1155.19
1789458009,62,1155.19
1789458014,63,1155.19
1789458019,62,1155.19
1789458024,62,1155.19
1789458029,62,1155.19
1789458034,62,1155.19
1789458039,62,1155.19
1789458044,63,1155.19
1789458049,63,1155.19
1789458054,63,1155.19
1789458059,63,1155.19
1789458064,63,1155.19
1789458069,61,1155.19
1789458075,62,1155.19
1789458080,62,1155.19
1789458085,62,1155.19
1789458090,62,1155.19
1789458095,62,1155.19
1789458100,61,1155.19
1789458105,62,1155.19
1789458110,62,1155.19
1789458115,62,1155.19
1789458120,68,1155.19
1789458125,68,1155.19
1789458130,61,1155.19
1789458135,62,1155.19
1789458140,68,1155.19
1789458145,68,1155.19
1789458150,68,1155.19
1789458155,68,1155.19
1789458160,67,1155.19
1789458165,68,1155.19
1789458170,68,1155.19
1789458175,68,1155.19
1789458180,62,1155.19
1789458185,68,1155.19
1789458190,62,1155.19
1789458195,64,1155.19
1789458200,64,1155.19
1789458205,64,1155.19
1789458210,62,1155.19
1789458215,68,1155.19
1789458220,67,1155.19
1789458225,62,1155.19
1789458230,68,1155.19
1789458235,68,1155.19
1789458240,67,1155.19
1789458245,68,1155.19
1789458250,67,1155.19
1789458255,62,1155.19
1789458260,68,1155.19
1789458265,62,1155.19
1789458270,68,1155.19
1789458275,68,1155.19
1789458280,67,1155.19
1789458285,68,1155.19
1789458290,68,1155.19
1789458295,68,1155.19
1789458300,67,1155.19
1789458305,68,1155.19
1789458310,62,1155.19
1789458315,62,1155.19
1789458320,64,1155.19
1789458325,63,1155.19
1789458331,62,1155.19
1789458336,62,1155.19
1789458341,63,1155.19
1789458346,62,1155.19
1789458351,63,1155.19
1789458356,63,1155.19
1789458361,63,1155.19
1789458366,63,1155.19
1789458371,68,1155.19
1789458376,68,1155.19
1789458381,68,1155.19
1789458386,68,1155.19
1789458391,68,1155.19
1789458396,68,1155.19
1789458401,68,1155.19
1789458406,68,1155.19
1789458411,68,1155.19
1789458416,68,1155.19
1789458421,67,1155.19
1789458426,68,1155.19
1789458431,67,1155.19
1789458436,67,1155.19
1789458441,66,1155.19
1789458446,60,1155.19
1789458451,57,1155.19
1789458456,57,1155.19
1789458461,58,1155.19
1789458466,58,1155.19
1789458471,58,1155.19
1789458476,64,1155.19
1789458481,64,1155.19
1789458486,59,1155.19
1789458491,60,1155.19
1789458496,59,1155.19
1789458501,65,1155.19
1789458506,65,1155.19
1789458511,65,1155.19
1789458516,65,1155.19
1789458521,65,1155.19
1789458526,65,1155.19
1789458531,64,1155.19
1789458536,59,1155.19
1789458541,58,1155.19
1789458546,57,1147.19
1789458551,55,1147.19
1789458556,62,1147.19
1789458561,57,1147.19
1789458566,57,1147.19
1789458571,57,1147.19
1789458576,58,1147.19
1789458581,64,1147.19
1789458586,63,1147.19
1789458592,63,1147.19
1789458597,63,1147.19
1789458602,63,1147.19
1789458607,62,1147.19
1789458612,63,1147.19
1789458617,60,1147.19
1789458622,57,1147.19
1789458627,55,1147.19
1789458632,63,1147.19
1789458637,62,1147.19
1789458642,63,1147.19
1789458647,63,1147.19
1789458652,64,1147.19
1789458657,63,1147.19
1789458662,63,1147.19
1789458667,59,1147.19
1789458672,58,1147.19
1789458677,58,1147.19
1789458682,58,1147.19
1789458687,63,1147.19
1789458692,63,1147.19
1789458697,64,1147.19
1789458702,64,1147.19
1789458707,58,1147.19
1789458712,58,1147.19
1789458717,59,1147.19
1789458722,59,1147.19
1789458727,59,1147.19
1789458732,59,1147.19
1789458737,60,1147.19
1789458742,59,1147.19
1789458747,60,1147.19
1789458752,59,1147.19
1789458757,59,1147.19
1789458762,64,1147.19
1789458767,65,1147.19
1789458772,65,1147.19
1789458777,65,1147.19
1789458782,65,1147.19
1789458787,65,1147.19
1789458792,59,1147.19
1789458797,59,1147.19
1789458802,60,1147.19
1789458807,59,1147.19
1789458812,59,1147.19
1789458817,55,1147.19
1789458822,54,1147.19
1789458827,56,1147.19
1789458832,62,1147.19
1789458837,61,1139.19
1789458842,61,1139.19
1789458847,62,1139.19
1789458852,58,1139.19
1789458857,58,1139.19
1789458862,58,1139.19
1789458867,58,1139.19
1789458873,58,1139.19
1789458878,59,1139.19
1789458883,58,1139.19
1789458888,57,1139.19
1789458893,61,1139.19
1789458898,54,1139.19
1789458903,59,1139.19
1789458908,59,1139.19
1789458913,59,1139.19
1789458918,63,1139.19
1789458923,58,1139.19
1789458928,58,1139.19
1789458933,59,1139.19
1789458938,59,1139.19
1789458943,59,1139.19
1789458948,64,1139.19
1789458953,64,1139.19
1789458958,64,1139.19
1789458963,64,1139.19
1789458968,64,1139.19
1789458973,64,1139.19
1789458978,63,1139.19
1789458983,64,1139.19
1789458988,64,1139.19
1789458993,64,1139.19
1789458998,64,1139.19
1789459003,63,1139.19
1789459008,63,1139.19
1789459013,64,1139.19
1789459018,65,1139.19
1789459023,60,1139.19
1789459028,60,1139.19
1789459033,60,1139.19
1789459038,60,1139.19
1789459043,60,1139.19
1789459048,65,1139.19
1789459053,65,1139.19
1789459058,65,1139.19
1789459063,60,1139.19
1789459068,60,1139.19
1789459073,60,1139.19
1789459078,62,1139.19
1789459083,62,1139.19
1789459088,63,1139.19
1789459093,63,1139.19
1789459098,63,1139.19
1789459103,62,1139.19
1789459108,63,1139.19
1789459113,62,1139.19
1789459118,63,1139.19
1789459123,62,1139.19
1789459129,63,1139.19
1789459134,63,1139.19
1789459139,62,1139.19
1789459144,62,1139.19
1789459149,63,1139.19
1789459154,63,1139.19
1789459159,62,1139.19
1789459164,62,1139.19
1789459169,63,1139.19
1789459174,62,1139.19
1789459179,62,1139.19
1789459184,62,1139.19
1789459189,62,1139.19
1789459194,63,1139.19
1789459199,62,1139.19
1789459204,68,1139.19
1789459209,68,1139.19
1789459214,67,1139.19
1789459219,71,1139.19
1789459224,71,1139.19
1789459229,71,1139.19
1789459234,72,1139.19
1789459239,71,1139.19
1789459244,72,1139.19
1789459249,66,1139.19
1789459254,71,1139.19
1789459259,71,1139.19
1789459264,71,1139.19
1789459269,70,1139.19
1789459274,71,1139.19
1789459279,71,1139.19
1789459284,71,1139.19
1789459289,66,1139.19
1789459294,71,1139.19
1789459299,71,1139.19
1789459304,72,1139.19
1789459309,72,1139.19
1789459314,71,1139.19
1789459319,72,1139.19
1789459324,72,1139.19
1789459329,71,1139.19
1789459334,72,1139.19
1789459339,72,1139.19
1789459344,72,1139.19
1789459349,72,1139.19
1789459354,72,1139.19
1789459359,71,1139.19
1789459364,72,1139.19
1789459369,72,1139.19
1789459374,71,1139.19
1789459380,70,1139.19
1789459385,71,1139.19
1789459390,68,1139.19
1789459395,67,1139.19
1789459400,67,1139.19
1789459405,62,1139.19
1789459410,57,1139.19
1789459415,58,1139.19
1789459420,59,1139.19
1789459425,59,1139.19
1789459430,59,1139.19
1789459435,59,1139.19
1789459440,64,1139.19
1789459445,65,1139.19
1789459450,64,1139.19
1789459455,65,1139.19
1789459460,61,1139.19
1789459465,59,1139.19
1789459470,59,1139.19
1789459475,65,1139.19
1789459480,64,1139.19
1789459485,65,1139.19
1789459490,65,1139.19
1789459495,65,1139.19
1789459500,58,1139.19
1789459505,57,1139.19
1789459510,55,1139.19
1789459515,57,1139.19
1789459520,57,1139.19
1789459525,59,1139.19
1789459530,58,1139.19
1789459535,59,1139.19
1789459540,58,1139.19
1789459545,59,1139.19
1789459550,59,1139.19
1789459555,60,1139.19
1789459560,58,1139.19
1789459565,64,1139.19
1789459570,64,1139.19
1789459575,63,1139.19
1789459580,58,1139.19
1789459585,55,1139.19
1789459590,57,1139.19
1789459595,57,1139.19
1789459600,56,1139.19
1789459605,58,1139.19
1789459610,57,1139.19
1789459615,58,1139.19
1789459620,64,1139.19
1789459625,59,1139.19
1789459630,60,1139.19
1789459635,60,1139.19
1789459641,60,1139.19
1789459646,58,1139.19
1789459651,59,1139.19
1789459656,58,1139.19
1789459661,58,1139.19
1789459666,60,1139.19
1789459671,59,1139.19
1789459676,64,1139.19
1789459681,63,1139.19
1789459686,58,1139.19
1789459691,59,1139.19
1789459696,59,1139.19
1789459701,59,1139.19
1789459706,59,1139.19
1789459711,60,1139.19
1789459716,59,1139.19
1789459721,59,1139.19
1789459726,59,1139.19
1789459731,59,1139.19
1789459736,59,1139.19
1789459741,59,1139.19
1789459746,59,1139.19
1789459751,59,1139.19
1789459756,59,1139.19
1789459761,65,1139.19
1789459766,65,1139.19
1789459771,64,1139.19
1789459776,64,1139.19
1789459781,62,1139.19
1789459786,60,1139.19
1789459791,63,1139.19
1789459796,63,1139.19
1789459801,62,1139.19
1789459806,62,1139.19
1789459811,63,1139.19
1789459816,63,1139.19
1789459821,58,1139.19
1789459826,58,1139.19
1789459831,59,1139.19
1789459836,58,1139.19
1789459841,59,1139.19
1789459846,58,1139.19
1789459851,58,1139.19
1789459856,57,1139.19
1789459861,55,1139.19
1789459866,54,1139.19
1789459871,54,1139.19
1789459876,54,1139.19
1789459881,57,1139.19
1789459886,58,1139.19
1789459892,58,1139.19
1789459897,58,1139.19
1789459902,58,1139.19
1789459907,59,1139.19
1789459912,60,1139.19
1789459917,60,1139.19
1789459922,59,1139.19
1789459927,60,1139.19
1789459932,60,1139.19
1789459937,59,1139.19
1789459942,57,1139.19
1789459947,58,1139.19
1789459952,59,1139.19
1789459957,58,1139.19
1789459962,59,1139.19
1789459967,64,1139.19
1789459972,64,1139.19
1789459977,67,1139.19
1789459982,63,1139.19
1789459987,63,1139.19
1789459992,64,1139.19
1789459997,63,1131.19
1789460002,63,1131.19
1789460007,63,1131.19
1789460012,63,1131.19
1789460017,68,1131.19
1789460022,67,1131.19
1789460027,66,1131.19
1789460032,65,1131.19
1789460037,67,1131.19
1789460042,69,1131.19
1789460047,64,1131.19
1789460052,64,1131.19
1789460057,64,1131.19
1789460062,64,1131.19
1789460067,64,1131.19
1789460072,64,1131.19
1789460077,64,1131.19
1789460082,64,1131.19
1789460087,64,1131.19
1789460092,65,1131.19
1789460097,65,1131.19
1789460102,65,1131.19
1789460107,65,1131.19
1789460112,64,1131.19
1789460117,70,1131.19
1789460122,65,1131.19
1789460127,65,1131.19
1789460132,64,1131.19
1789460137,66,1131.19
1789460142,66,1131.19
1789460147,64,1131.19
1789460152,64,1131.19
1789460157,66,1131.19
1789460163,65,1131.19
1789460168,66,1131.19
1789460173,65,1131.19
1789460178,70,1131.19
1789460183,70,1131.19
1789460188,64,1131.19
1789460193,65,1131.19
1789460198,65,1131.19
1789460203,66,1131.19
1789460208,65,1131.19
1789460213,70,1131.19
1789460218,71,1131.19
1789460223,71,1131.19
1789460228,71,1131.19
1789460233,71,1131.19
1789460238,65,1131.19
1789460243,71,1131.19
1789460248,71,1131.19
1789460253,71,1131.19
1789460258,72,1131.19
1789460263,71,1131.19
1789460268,71,1131.19
1789460273,71,1131.19
1789460278,71,1131.19
1789460283,71,1131.19
1789460288,71,1131.19
1789460293,71,1131.19
1789460298,71,1131.19
1789460303,71,1131.19
1789460308,65,1131.19
1789460313,65,1131.19
1789460318,71,1131.19
1789460323,71,1131.19
1789460328,71,1131.19
1789460333,71,1131.19
1789460338,71,1131.19
1789460343,71,1131.19
1789460348,71,1131.19
1789460353,71,1131.19
1789460358,73,1131.19
1789460363,67,1131.19
1789460368,58,1131.19
1789460373,55,1131.19
1789460378,55,1131.19
1789460383,55,1131.19
1789460389,51,1131.19
1789460394,49,1131.19
1789460399,48,1131.19
1789460404,49,1131.19
1789460409,50,1131.19
1789460414,47,1131.19
1789460419,38,1131.19
1789460424,39,1131.19
1789460429,36,1131.19
1789460434,36,1131.19
1789460439,35,1131.19
1789460444,36,1131.19
1789460449,34,1131.19
1789460454,42,1131.19
1789460459,34,1131.19
1789460464,36,1131.19
1789460469,36,1131.19
1789460475,32,1144.12
1789460480,32,1144.12
1789460485,33,1240.81
1789460490,38,1266.81
1789460495,32,1258.81
1789460500,35,1318.88
1789460505,33,1470.69
1789460510,33,1743.38
1789460515,32,1745.94
1789460520,36,1773.94
1789460525,34,2138.44
